06/14/2023 05:54:22,115.1,11.31,5.08
06/14/2023 05:54:23,115.8,11.79,5.06
06/14/2023 05:54:24,115.6,12.25,5.06
06/14/2023 05:54:25,115.6,12.67,5.05
06/14/2023 05:54:26,115.6,13.22,5.05
06/14/2023 05:54:27,115.2,13.79,5.04
06/14/2023 05:54:28,115.4,14.18,5.04
06/14/2023 05:54:29,114.9,14.64,5.04
06/14/2023 05:54:30,114.7,15.00,5.03
06/14/2023 05:54:31,115.1,15.39,5.03
06/14/2023 05:54:32,115.4,15.66,5.02
06/14/2023 05:54:33,115.4,16.12,5.02
06/14/2023 05:54:34,115.2,16.57,5.02
06/14/2023 05:54:35,115.6,17.00,5.03
06/14/2023 05:54:36,115.4,17.51,5.03
06/14/2023 05:54:37,115.8,17.90,5.04
06/14/2023 05:54:38,115.4,18.27,5.04
06/14/2023 05:54:39,115.6,18.78,5.04
06/14/2023 05:54:40,115.3,19.08,5.03
06/14/2023 05:54:41,115.6,19.54,5.03
06/14/2023 05:54:42,115.6,20.02,5.03
06/14/2023 05:54:43,115.6,20.47,5.01
06/14/2023 05:54:44,116.0,20.81,5.02
06/14/2023 05:54:45,116.0,21.29,5.02
06/14/2023 05:54:46,116.2,21.74,5.01
06/14/2023 05:54:47,116.2,22.11,5.01
06/14/2023 05:54:48,115.8,22.44,5.01
06/14/2023 05:54:49,115.6,22.98,5.01
06/14/2023 05:54:50,116.0,23.41,5.01
06/14/2023 05:54:51,116.3,23.83,5.00
06/14/2023 05:54:52,116.4,24.28,5.00
06/14/2023 05:54:53,116.3,24.62,5.00
06/14/2023 05:54:54,115.8,25.07,5.00
06/14/2023 05:54:55,116.4,25.49,4.99
06/14/2023 05:54:56,116.7,25.95,5.00
06/14/2023 05:54:57,116.4,26.34,5.00
06/14/2023 05:54:58,116.5,26.76,4.99
06/14/2023 05:54:59,116.5,27.19,5.00
06/14/2023 05:55:00,116.6,27.58,4.99
06/14/2023 05:55:01,116.9,28.06,5.00
06/14/2023 05:55:02,116.7,28.52,4.99
06/14/2023 05:55:03,116.6,28.94,4.98
06/14/2023 05:55:04,116.2,29.30,5.00
06/14/2023 05:55:05,117.3,29.76,4.99
06/14/2023 05:55:06,117.5,30.18,4.99
06/14/2023 05:55:06,117.7,30.63,5.00
06/14/2023 05:55:07,117.5,31.12,4.99
06/14/2023 05:55:08,117.3,31.18,4.99
06/14/2023 05:55:09,117.5,31.45,5.00
06/14/2023 05:55:10,117.5,31.48,4.99
06/14/2023 05:55:11,117.7,31.45,5.00
06/14/2023 05:55:12,117.5,31.45,4.99
06/14/2023 05:55:13,117.1,31.45,4.99
06/14/2023 05:55:14,117.7,31.42,4.99
06/14/2023 05:55:15,117.5,31.45,5.00
06/14/2023 05:55:16,117.5,31.45,4.99
06/14/2023 05:55:17,117.7,31.45,4.99
06/14/2023 05:55:18,117.5,31.45,4.99
06/14/2023 05:55:19,117.5,31.33,4.99
06/14/2023 05:55:20,117.3,31.06,4.98
06/14/2023 05:55:21,117.5,30.54,4.99
