06/14/2023 05:55:22,116.8,30.00,4.99
06/14/2023 05:55:23,117.3,29.55,4.99
06/14/2023 05:55:24,117.1,29.12,4.99
06/14/2023 05:55:25,115.9,28.82,4.99
06/14/2023 05:55:26,115.9,28.40,4.99
06/14/2023 05:55:27,116.6,28.00,4.98
06/14/2023 05:55:28,116.2,27.55,4.98
06/14/2023 05:55:29,116.4,27.10,4.99
06/14/2023 05:55:30,116.0,26.70,4.99
06/14/2023 05:55:31,116.4,26.25,4.99
06/14/2023 05:55:32,116.2,25.92,4.98
06/14/2023 05:55:33,116.2,25.34,4.99
06/14/2023 05:55:34,116.2,24.92,4.99
06/14/2023 05:55:35,116.0,24.37,4.99
06/14/2023 05:55:36,115.7,23.92,4.99
06/14/2023 05:55:37,116.0,23.56,4.99
06/14/2023 05:55:38,116.0,23.04,4.99
06/14/2023 05:55:39,115.5,22.59,4.99
06/14/2023 05:55:40,115.6,22.26,5.00
06/14/2023 05:55:41,115.3,21.83,5.00
06/14/2023 05:55:42,115.6,21.41,5.00
06/14/2023 05:55:43,115.1,21.02,5.00
06/14/2023 05:55:44,115.5,20.62,5.00
06/14/2023 05:55:45,114.9,20.26,5.00
06/14/2023 05:55:46,115.5,19.93,5.01
06/14/2023 05:55:47,114.8,19.63,5.02
06/14/2023 05:55:48,115.1,19.41,5.01
06/14/2023 05:55:49,115.1,18.99,5.02
06/14/2023 05:55:50,114.9,18.60,5.02
06/14/2023 05:55:51,115.3,18.14,5.02
06/14/2023 05:55:52,115.7,17.69,5.03
06/14/2023 05:55:53,115.3,17.36,5.03
06/14/2023 05:55:54,115.3,16.97,5.03
06/14/2023 05:55:55,115.5,16.63,5.03
06/14/2023 05:55:56,115.3,16.15,5.04
06/14/2023 05:55:57,115.5,15.79,5.03
06/14/2023 05:55:58,115.3,15.51,5.04
06/14/2023 05:55:59,115.1,15.09,5.04
06/14/2023 05:56:00,115.1,14.64,5.03
06/14/2023 05:56:01,114.8,14.30,5.04
06/14/2023 05:56:02,114.8,13.85,5.03
06/14/2023 05:56:03,115.3,13.46,5.03
06/14/2023 05:56:04,114.8,13.06,5.03
06/14/2023 05:56:05,115.0,12.55,5.03
06/14/2023 05:56:06,115.0,12.16,5.04
06/14/2023 05:56:07,114.9,11.76,5.04
06/14/2023 05:56:08,114.6,11.28,5.04
06/14/2023 05:56:09,114.7,10.83,5.04
06/14/2023 05:56:10,114.7,10.46,5.04
06/14/2023 05:56:11,114.6,10.01,5.04
06/14/2023 05:56:12,114.2,9.59,5.04
06/14/2023 05:56:13,114.4,9.50,5.04
06/14/2023 05:56:14,114.6,9.43,5.05
06/14/2023 05:56:15,114.4,8.98,5.04
06/14/2023 05:56:16,114.6,8.62,5.05
06/14/2023 05:56:17,114.9,8.23,5.07
06/14/2023 05:56:18,114.4,7.83,5.07
06/14/2023 05:56:19,114.8,7.41,5.07
06/14/2023 05:56:20,114.8,6.92,5.10
06/14/2023 05:56:21,114.8,6.50,5.10
06/14/2023 05:56:21,115.0,5.96,5.10
