06/14/2023 06:05:05,118.6,33.08,4.98
06/14/2023 06:05:06,118.1,34.02,4.98
06/14/2023 06:05:07,119.0,35.05,4.98
06/14/2023 06:05:08,119.9,36.11,4.97
06/14/2023 06:05:09,120.5,37.14,4.97
06/14/2023 06:05:10,121.9,37.53,4.97
06/14/2023 06:05:11,121.4,37.53,4.96
06/14/2023 06:05:12,121.4,37.56,4.96
06/14/2023 06:05:13,121.7,37.50,4.96
06/14/2023 06:05:14,121.4,37.50,4.96
06/14/2023 06:05:15,121.7,37.53,4.95
06/14/2023 06:05:16,121.7,37.53,4.95
06/14/2023 06:05:17,121.7,37.53,4.95
06/14/2023 06:05:18,121.4,37.50,4.95
06/14/2023 06:05:19,121.6,37.56,4.95
06/14/2023 06:05:20,121.8,37.53,4.96
06/14/2023 06:05:21,121.6,37.53,4.95
06/14/2023 06:05:22,121.0,37.53,4.95
06/14/2023 06:05:23,121.2,37.50,4.95
06/14/2023 06:05:24,121.4,37.53,4.96
06/14/2023 06:05:25,121.8,37.56,4.95
06/14/2023 06:05:25,121.2,37.53,4.96
06/14/2023 06:05:26,121.6,37.50,4.96
06/14/2023 06:05:27,121.6,37.53,4.96
06/14/2023 06:05:28,121.7,37.44,4.96
06/14/2023 06:05:29,121.6,37.38,4.96
06/14/2023 06:05:30,120.8,37.11,4.96
06/14/2023 06:05:31,120.3,36.59,4.96
06/14/2023 06:05:32,119.9,36.08,4.96
06/14/2023 06:05:33,119.9,35.72,4.97
06/14/2023 06:05:34,119.4,35.44,4.97
06/14/2023 06:05:35,119.2,35.02,4.97
06/14/2023 06:05:36,118.3,34.32,4.97
06/14/2023 06:05:37,118.3,33.78,4.98
06/14/2023 06:05:38,118.1,33.30,4.97
06/14/2023 06:05:39,118.1,32.72,4.97
06/14/2023 06:05:40,117.7,32.21,4.97
06/14/2023 06:05:41,117.7,31.72,4.97
06/14/2023 06:05:42,117.9,31.36,4.97
06/14/2023 06:05:43,117.6,30.91,4.98
06/14/2023 06:05:44,117.2,30.33,4.98
06/14/2023 06:05:45,117.2,29.97,4.98
06/14/2023 06:05:46,117.2,29.49,4.97
06/14/2023 06:05:47,117.5,29.12,4.98
06/14/2023 06:05:48,116.6,28.64,4.98
06/14/2023 06:05:49,116.4,28.31,4.98
06/14/2023 06:05:50,116.6,27.85,4.99
06/14/2023 06:05:51,117.0,27.55,4.99
06/14/2023 06:05:52,116.4,27.13,4.99
06/14/2023 06:05:53,116.8,26.73,4.99
06/14/2023 06:05:54,115.9,26.25,5.00
06/14/2023 06:05:55,116.3,25.77,4.99
06/14/2023 06:05:56,116.4,25.22,4.99
06/14/2023 06:05:57,116.6,24.68,4.99
06/14/2023 06:05:58,116.5,24.16,4.98
06/14/2023 06:05:59,115.9,23.71,4.99
06/14/2023 06:06:00,115.7,23.56,4.99
06/14/2023 06:06:01,115.9,23.16,4.98
06/14/2023 06:06:02,115.6,22.53,4.98
06/14/2023 06:06:03,116.3,22.02,4.99
06/14/2023 06:06:04,116.3,21.41,5.00
