06/14/2023 05:36:45,117.1,3.30,5.18
06/14/2023 05:36:46,117.1,3.57,5.18
06/14/2023 05:36:47,117.5,3.69,5.18
06/14/2023 05:36:48,116.7,3.93,5.17
06/14/2023 05:36:49,116.5,4.17,5.17
06/14/2023 05:36:50,116.7,4.32,5.16
06/14/2023 05:36:51,116.5,4.60,5.15
06/14/2023 05:36:52,116.9,4.78,5.13
06/14/2023 05:36:53,117.1,5.05,5.12
06/14/2023 05:36:54,117.3,5.23,5.12
06/14/2023 05:36:55,117.3,5.50,5.12
06/14/2023 05:36:56,117.1,5.72,5.12
06/14/2023 05:36:57,117.5,5.96,5.12
06/14/2023 05:36:58,117.1,6.14,5.12
06/14/2023 05:36:59,116.5,6.29,5.12
06/14/2023 05:37:00,116.8,6.47,5.12
06/14/2023 05:37:01,117.1,6.71,5.11
06/14/2023 05:37:02,117.5,6.92,5.09
06/14/2023 05:37:03,116.9,7.02,5.08
06/14/2023 05:37:04,116.2,7.29,5.08
06/14/2023 05:37:05,116.4,7.56,5.08
06/14/2023 05:37:06,116.7,7.86,5.07
06/14/2023 05:37:07,116.8,8.16,5.07
06/14/2023 05:37:08,116.2,8.41,5.06
06/14/2023 05:37:09,116.4,8.68,5.04
06/14/2023 05:37:10,116.9,8.86,5.05
06/14/2023 05:37:11,117.1,9.04,5.05
06/14/2023 05:37:12,116.8,9.22,5.04
06/14/2023 05:37:13,117.7,9.50,5.05
06/14/2023 05:37:14,117.3,9.68,5.04
06/14/2023 05:37:15,117.3,9.89,5.04
06/14/2023 05:37:16,116.9,10.10,5.04
06/14/2023 05:37:17,117.3,10.25,5.04
06/14/2023 05:37:18,117.1,10.46,5.04
06/14/2023 05:37:19,117.0,10.71,5.04
06/14/2023 05:37:20,117.1,10.92,5.03
06/14/2023 05:37:21,117.1,11.13,5.02
06/14/2023 05:37:22,116.8,11.28,5.02
06/14/2023 05:37:23,116.8,11.49,5.02
06/14/2023 05:37:24,117.5,11.70,5.02
06/14/2023 05:37:25,116.8,11.91,5.01
06/14/2023 05:37:26,116.6,12.07,5.01
06/14/2023 05:37:27,117.0,12.31,5.01
06/14/2023 05:37:28,117.1,12.49,5.01
06/14/2023 05:37:29,117.1,12.64,5.01
06/14/2023 05:37:30,117.3,12.88,5.01
06/14/2023 05:37:31,117.0,13.03,5.01
06/14/2023 05:37:32,116.9,13.31,5.01
06/14/2023 05:37:33,116.2,13.46,5.01
06/14/2023 05:37:34,116.5,13.70,5.01
06/14/2023 05:37:35,116.6,13.94,5.00
06/14/2023 05:37:36,116.6,14.15,5.01
06/14/2023 05:37:37,117.0,14.33,5.01
06/14/2023 05:37:38,117.0,14.58,5.00
06/14/2023 05:37:39,116.6,14.73,5.01
06/14/2023 05:37:40,116.3,15.00,5.01
06/14/2023 05:37:41,116.8,15.12,5.01
06/14/2023 05:37:42,116.4,15.36,5.00
06/14/2023 05:37:43,116.3,15.60,5.00
06/14/2023 05:37:44,116.4,15.82,5.00
06/14/2023 05:37:45,116.6,16.00,4.99
