06/14/2023 05:39:46,118.8,43.82,4.99
06/14/2023 05:39:47,119.0,44.03,4.99
06/14/2023 05:39:48,118.8,44.27,4.99
06/14/2023 05:39:49,118.8,44.58,5.00
06/14/2023 05:39:50,119.2,44.76,4.99
06/14/2023 05:39:51,118.1,44.97,4.99
06/14/2023 05:39:52,118.8,45.21,4.99
06/14/2023 05:39:53,118.5,45.48,4.99
06/14/2023 05:39:54,118.5,45.76,4.99
06/14/2023 05:39:55,118.5,46.00,4.99
06/14/2023 05:39:56,118.8,46.30,5.00
06/14/2023 05:39:57,119.1,46.51,4.99
06/14/2023 05:39:58,119.0,46.78,4.99
06/14/2023 05:39:58,118.5,46.97,4.99
06/14/2023 05:39:59,118.8,47.24,5.00
06/14/2023 05:40:00,119.0,47.54,5.00
06/14/2023 05:40:01,119.2,47.81,4.99
06/14/2023 05:40:02,119.2,48.11,5.00
06/14/2023 05:40:03,119.3,48.45,4.99
06/14/2023 05:40:04,119.4,48.69,4.99
06/14/2023 05:40:05,119.2,49.02,4.99
06/14/2023 05:40:06,119.4,49.26,4.99
06/14/2023 05:40:07,118.8,49.57,4.98
06/14/2023 05:40:08,119.5,49.90,4.98
06/14/2023 05:40:09,119.5,50.23,4.97
06/14/2023 05:40:10,119.4,50.47,4.97
06/14/2023 05:40:11,119.6,50.78,4.97
06/14/2023 05:40:12,119.8,51.08,4.98
06/14/2023 05:40:13,120.1,51.35,4.97
06/14/2023 05:40:14,121.0,51.71,4.96
06/14/2023 05:40:15,122.1,52.02,4.96
06/14/2023 05:40:16,121.9,52.29,4.95
06/14/2023 05:40:17,121.6,52.65,4.95
06/14/2023 05:40:18,121.4,52.74,4.94
06/14/2023 05:40:19,122.0,52.98,4.92
06/14/2023 05:40:20,122.5,53.04,4.92
06/14/2023 05:40:21,122.3,53.07,4.91
06/14/2023 05:40:22,122.0,53.10,4.91
06/14/2023 05:40:23,122.2,53.10,4.91
06/14/2023 05:40:24,122.3,53.10,4.90
06/14/2023 05:40:25,122.2,53.10,4.90
06/14/2023 05:40:26,122.1,53.07,4.90
06/14/2023 05:40:27,122.7,53.10,4.91
06/14/2023 05:40:28,122.0,53.07,4.91
06/14/2023 05:40:29,122.3,53.10,4.92
06/14/2023 05:40:30,122.3,53.10,4.92
06/14/2023 05:40:31,122.3,53.10,4.90
06/14/2023 05:40:32,122.3,53.10,4.92
06/14/2023 05:40:33,121.6,53.10,4.91
06/14/2023 05:40:34,122.0,53.10,4.91
06/14/2023 05:40:35,122.2,53.13,4.92
06/14/2023 05:40:36,122.4,53.10,4.92
06/14/2023 05:40:37,122.0,53.10,4.91
06/14/2023 05:40:38,121.6,53.07,4.91
06/14/2023 05:40:39,122.2,53.10,4.89
06/14/2023 05:40:40,122.3,53.10,4.90
06/14/2023 05:40:41,122.0,53.10,4.90
06/14/2023 05:40:42,122.0,53.10,4.90
06/14/2023 05:40:43,122.0,53.10,4.89
06/14/2023 05:40:44,121.6,53.10,4.89
06/14/2023 05:40:45,122.0,53.10,4.89
