06/14/2023 05:35:45,154.8,-9.80,15.23
06/14/2023 05:35:46,154.2,-9.77,15.24
06/14/2023 05:35:47,153.5,-9.74,15.23
06/14/2023 05:35:48,154.4,-9.74,15.20
06/14/2023 05:35:49,154.6,-9.74,15.21
06/14/2023 05:35:50,155.0,-9.74,15.20
06/14/2023 05:35:51,154.4,-9.77,15.21
06/14/2023 05:35:52,153.7,-9.74,15.21
06/14/2023 05:35:53,153.7,-9.62,15.20
06/14/2023 05:35:54,153.0,-9.62,15.16
06/14/2023 05:35:55,153.3,-9.53,15.14
06/14/2023 05:35:56,152.6,-9.35,15.06
06/14/2023 05:35:57,150.6,-9.01,14.92
06/14/2023 05:35:58,148.8,-8.71,14.65
06/14/2023 05:35:59,145.7,-8.50,14.26
06/14/2023 05:36:00,142.7,-8.23,13.77
06/14/2023 05:36:01,139.1,-8.01,13.05
06/14/2023 05:36:02,135.1,-7.77,12.27
06/14/2023 05:36:03,134.0,-7.59,11.38
06/14/2023 05:36:04,132.9,-7.26,10.65
06/14/2023 05:36:05,132.9,-7.05,10.11
06/14/2023 05:36:06,131.4,-6.84,9.78
06/14/2023 05:36:07,129.8,-6.62,9.55
06/14/2023 05:36:08,129.2,-6.29,9.33
06/14/2023 05:36:09,128.5,-6.08,8.92
06/14/2023 05:36:10,126.8,-5.81,8.64
06/14/2023 05:36:11,125.7,-5.47,8.39
06/14/2023 05:36:12,125.5,-5.17,8.10
06/14/2023 05:36:13,123.5,-4.87,7.85
06/14/2023 05:36:14,122.9,-4.57,7.62
06/14/2023 05:36:15,122.2,-4.23,7.32
06/14/2023 05:36:16,121.1,-3.96,7.10
06/14/2023 05:36:17,120.5,-3.63,6.83
06/14/2023 05:36:18,119.6,-3.33,6.61
06/14/2023 05:36:19,119.1,-3.06,6.44
06/14/2023 05:36:20,118.5,-2.87,6.23
06/14/2023 05:36:21,118.5,-2.75,6.08
06/14/2023 05:36:22,118.3,-2.48,5.98
06/14/2023 05:36:23,118.2,-2.30,5.90
06/14/2023 05:36:24,118.3,-1.91,5.81
06/14/2023 05:36:25,118.0,-1.63,5.75
06/14/2023 05:36:26,117.4,-1.45,5.70
06/14/2023 05:36:27,117.4,-1.18,5.67
06/14/2023 05:36:28,116.3,-0.97,5.64
06/14/2023 05:36:29,116.3,-0.70,5.57
06/14/2023 05:36:30,116.1,-0.36,5.47
06/14/2023 05:36:31,116.0,-0.21,5.41
06/14/2023 05:36:32,116.0,0.06,5.36
06/14/2023 05:36:33,116.0,0.30,5.32
06/14/2023 05:36:34,116.0,0.51,5.30
06/14/2023 05:36:35,116.3,0.88,5.27
06/14/2023 05:36:36,116.1,1.06,5.24
06/14/2023 05:36:37,116.3,1.33,5.24
06/14/2023 05:36:38,116.5,1.54,5.22
06/14/2023 05:36:39,116.3,1.81,5.21
06/14/2023 05:36:40,116.5,2.06,5.20
06/14/2023 05:36:41,116.7,2.27,5.19
06/14/2023 05:36:42,116.9,2.45,5.19
06/14/2023 05:36:43,116.9,2.69,5.19
06/14/2023 05:36:43,117.1,2.84,5.19
06/14/2023 05:36:44,116.9,3.11,5.19
