06/14/2023 05:40:46,122.0,53.10,4.89
06/14/2023 05:40:47,121.5,53.10,4.89
06/14/2023 05:40:48,121.8,53.13,4.89
06/14/2023 05:40:49,121.8,53.13,4.89
06/14/2023 05:40:50,122.0,53.07,4.89
06/14/2023 05:40:51,121.8,53.10,4.89
06/14/2023 05:40:52,121.5,53.10,4.89
06/14/2023 05:40:53,121.7,53.07,4.89
06/14/2023 05:40:54,122.4,53.10,4.89
06/14/2023 05:40:55,121.8,53.10,4.89
06/14/2023 05:40:56,121.5,53.04,4.89
06/14/2023 05:40:57,122.0,53.10,4.90
06/14/2023 05:40:58,122.0,53.10,4.90
06/14/2023 05:40:59,121.7,53.10,4.90
06/14/2023 05:41:00,121.7,53.10,4.90
06/14/2023 05:41:01,122.0,53.10,4.90
06/14/2023 05:41:02,121.9,53.17,4.89
06/14/2023 05:41:03,121.8,53.07,4.89
06/14/2023 05:41:04,121.7,53.10,4.90
06/14/2023 05:41:05,121.3,53.10,4.89
06/14/2023 05:41:06,121.9,53.10,4.89
06/14/2023 05:41:07,121.7,53.07,4.89
06/14/2023 05:41:08,122.0,53.07,4.89
06/14/2023 05:41:09,122.0,53.07,4.89
06/14/2023 05:41:10,121.7,53.10,4.90
06/14/2023 05:41:11,121.9,53.10,4.90
06/14/2023 05:41:11,122.0,53.07,4.90
06/14/2023 05:41:12,121.7,53.10,4.90
06/14/2023 05:41:13,121.7,53.10,4.90
06/14/2023 05:41:14,122.0,53.10,4.90
06/14/2023 05:41:15,122.1,53.07,4.91
06/14/2023 05:41:16,121.9,53.10,4.90
06/14/2023 05:41:17,121.5,53.13,4.91
06/14/2023 05:41:18,121.4,53.10,4.89
06/14/2023 05:41:19,121.7,53.10,4.90
06/14/2023 05:41:20,121.7,53.10,4.90
06/14/2023 05:41:21,122.1,53.07,4.90
06/14/2023 05:41:22,121.7,53.10,4.90
06/14/2023 05:41:23,121.4,53.10,4.89
06/14/2023 05:41:24,121.6,53.10,4.90
06/14/2023 05:41:25,121.5,53.10,4.90
06/14/2023 05:41:26,122.1,53.07,4.90
06/14/2023 05:41:27,121.5,53.13,4.90
06/14/2023 05:41:28,122.2,53.10,4.90
06/14/2023 05:41:29,121.7,53.10,4.90
06/14/2023 05:41:30,121.9,53.10,4.90
06/14/2023 05:41:31,121.9,53.07,4.90
06/14/2023 05:41:32,121.7,53.07,4.91
06/14/2023 05:41:33,121.7,53.10,4.90
06/14/2023 05:41:34,122.2,53.07,4.90
06/14/2023 05:41:35,121.5,53.10,4.90
06/14/2023 05:41:36,121.4,53.10,4.89
06/14/2023 05:41:37,122.1,53.10,4.90
06/14/2023 05:41:38,121.7,53.07,4.90
06/14/2023 05:41:39,121.6,53.10,4.89
06/14/2023 05:41:40,121.8,53.10,4.90
06/14/2023 05:41:41,122.1,53.10,4.90
06/14/2023 05:41:42,121.5,53.10,4.89
06/14/2023 05:41:43,121.5,53.10,4.89
06/14/2023 05:41:44,121.7,53.10,4.90
06/14/2023 05:41:45,121.4,53.10,4.90
